,make,model,year,trim,mileage,price,monthly_payment,status,link
1831,Kia,Sportage,2012,SX,"51,378 miles","$19,990",['$398/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/1800223
1832,Kia,Soul,2013,+,"68,088 miles","$15,990",['$331/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2345869
1833,Kia,Soul,2014,+,"94,143 miles","$13,990",['$299/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2416117
1834,Dodge,Journey,2017,GT,"48,867 miles","$23,990",['$471/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2416097
1835,Dodge,Journey,2019,GT,"55,849 miles","$22,990",['$453/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2311214
1836,Kia,Soul,2018,base,"46,952 miles","$20,990",['$415/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2422086
1837,Kia,Optima,2017,EX,"70,483 miles","$22,990",['$446/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2071008
1838,Kia,Optima,2019,LX,"16,032 miles","$26,590",['$499/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2356659
1839,Dodge,Challenger,2016,SXT,"57,345 miles","$24,990",['$481/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2285468
1840,Kia,Optima,2016,SX Turbo,"78,739 miles","$18,990",['$383/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2259329
1841,Kia,Soul,2016,+,"40,337 miles","$17,990",['$358/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2220063
1842,Kia,Soul,2013,base,"14,671 miles","$16,590",['$332/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2351656
1843,Kia,Soul,2017,+,"99,451 miles","$14,990",['$303/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2359082
1844,Kia,Soul,2015,base,"80,830 miles","$13,990",['$291/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2293985
1845,Dodge,Dart,2015,SXT,"45,750 miles","$16,990",['$344/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2363906
1846,Dodge,Journey,2014,SXT,"82,095 miles","$14,990",['$322/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2299280
1847,Kia,Rio,2019,S,"55,976 miles","$17,590",['$351/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2265595
1848,Kia,Optima,2015,LX,"84,937 miles","$15,590",['$322/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2374497
1849,Dodge,Challenger,2018,SXT,"37,458 miles","$27,590",['$538/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2216654
1850,Kia,Niro,2018,FE,"40,311 miles","$23,990",['$471/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2418692
1851,Dodge,Journey,2017,GT,"71,499 miles","$20,590",['$412/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2414287
1852,Dodge,Challenger,2016,SXT,"65,671 miles","$23,990",['$482/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2427353
1853,Dodge,Journey,2015,AVP,"78,332 miles","$16,590",['$353/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2403226
1854,Kia,Telluride,2022,SX,"11,405 miles","$58,590",['$1023/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2414212
1855,Kia,Niro,2019,LX,"39,762 miles","$25,990",['$508/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2416390
1856,Dodge,Charger,2017,R/T,"44,937 miles","$33,990",['$655/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2135199
1857,Dodge,Charger,2015,SXT,"91,740 miles","$21,990",['$443/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2376281
1858,Dodge,Challenger,2015,SXT Plus,"76,018 miles","$23,990",['$454/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2461471
1859,Kia,Optima,2016,LX,"78,484 miles","$16,590",['$338/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2284200
1860,Dodge,Grand,2019,GT,"72,991 miles","$19,590",['$390/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2400456
1861,Kia,Forte,2017,LX,"67,686 miles","$14,990",['$303/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2386771
1862,Dodge,Charger,2020,Scat Pack,"12,148 miles","$48,590",['$858/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2411029
1863,Kia,Carnival,2022,SX Prestige,"19,259 miles","$56,990",['$998/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2382368
1864,Dodge,Charger,2019,Scat Pack,"13,062 miles","$46,990",['$828/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2317192
1865,Dodge,Charger,2018,SXT Plus,"50,949 miles","$28,590",['$558/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2366825
1866,Kia,Forte,2019,FE,"47,991 miles","$18,990",['$377/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2388850
1867,Kia,Optima,2016,base,"55,573 miles","$19,990",['$397/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2404817
1868,Kia,Niro,2017,LX,"63,958 miles","$20,990",['$397/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2403024
1869,Kia,Telluride,2021,LX,"32,908 miles","$39,990",['$770/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2390339
1870,Kia,Seltos,2022,EX,"6,595 miles","$33,990",['$655/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2416471
1871,Dodge,Challenger,2014,R/T Plus,"26,124 miles","$30,990",['$601/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2345283
1872,Kia,Sorento,2019,LX,"10,324 miles","$28,990",['$562/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2387044
1873,Dodge,Durango,2015,SXT,"81,545 miles","$24,990",['$509/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2112458
1874,Kia,Soul,2015,base,"65,809 miles","$14,990",['$294/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2162878
1875,Dodge,Charger,2021,SRT Hellcat Redeye Widebody,"9,412 miles","$93,990",['$1617/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2391278
1876,Dodge,Challenger,2019,R/T Scat Pack Widebody,"34,099 miles","$47,990",['$849/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2452962
1877,Dodge,Charger,2019,Scat Pack,"6,482 miles","$46,990",['$837/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2465078
1878,Dodge,Charger,2018,SXT,"70,518 miles","$25,590",['$512/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2435193
1879,Kia,Sorento,2021,EX,"36,322 miles","$40,590",['$719/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2374684
1880,Kia,Soul,2014,base,"62,074 miles","$14,590",['$295/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2388938
1881,Dodge,Journey,2016,SE,"65,608 miles","$16,990",['$345/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2389493
1882,Dodge,Charger,2014,R/T Plus,"105,458 miles","$21,990",['$468/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2411841
1883,Kia,Optima,2016,LX,"50,395 miles","$17,990",['$359/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2403777
1884,Kia,Forte,2017,LX,"71,679 miles","$15,590",['$311/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2409310
1885,Dodge,Challenger,2019,R/T Scat Pack,"28,764 miles","$44,590",['$784/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2451553
1886,Dodge,Journey,2019,SE,"22,650 miles","$23,990",['$469/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2412428
1887,Dodge,Grand,2015,AVP,"60,343 miles","$17,590",['$352/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2418591
1888,Dodge,Avenger,2012,SXT,"75,254 miles","$11,990",['$239/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/1641211
1889,Dodge,Charger,2015,SXT,"97,333 miles","$20,990",['$426/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2396962
1890,Dodge,Grand,2018,SXT,"67,354 miles","$19,990",['$401/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2405203
1891,Dodge,Dart,2016,SXT,"102,714 miles","$13,990",['$309/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2400999
1892,Kia,Forte,2015,EX,"62,269 miles","$16,990",['$337/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2404545
1893,Kia,Rio,2015,LX,"21,481 miles","$15,990",['$321/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2361955
1894,Dodge,Challenger,2015,SXT,"43,177 miles","$24,990",['$490/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2383347
1895,Dodge,Journey,2016,R/T,"81,399 miles","$18,990",['$381/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2410344
1896,Kia,Sportage,2020,S,"14,994 miles","$27,990",['$540/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/1863406
1897,Dodge,Charger,2019,SXT,"46,341 miles","$27,990",['$531/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2459960
1898,Dodge,Charger,2021,GT,"11,800 miles","$36,990",['$708/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2398621
1899,Dodge,Charger,2017,R/T Scat Pack,"46,039 miles","$40,990",['$737/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2375410
1900,Kia,Stinger,2022,GT2,"12,607 miles","$50,990",['$876/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2404572
1901,Kia,Soul,2018,+,"85,431 miles","$16,590",['$326/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2397190
1902,Dodge,Durango,2012,SXT,"72,443 miles","$20,590",['$396/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2388724
1903,Dodge,Challenger,2014,SXT,"52,116 miles","$22,990",['$453/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2404825
1904,Kia,Sorento,2022,LX,"11,253 miles","$34,990",['$655/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2449533
1905,Kia,Rio,2018,S,"58,583 miles","$16,990",['$337/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2408991
1906,Dodge,Dart,2015,SXT,"45,174 miles","$16,990",['$344/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2418558
1907,Kia,Sportage,2019,LX,"43,186 miles","$22,990",['$452/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2400538
1908,Dodge,Journey,2016,R/T,"58,497 miles","$19,990",['$406/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2195139
1909,Dodge,Challenger,2022,SXT,849 miles,"$34,590",['$665/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2418725
1910,Kia,Niro,2019,LX,"30,273 miles","$27,590",['$534/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2453451
1911,Kia,Niro,2019,LX,"30,273 miles","$27,590",['$534/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2453451
1912,Dodge,Challenger,2022,SXT,"1,178 miles","$34,990",['$673/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2423597
1913,Dodge,Durango,2016,R/T,"38,607 miles","$38,590",['$744/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2248647
1914,Kia,Niro,2017,EX,"27,200 miles","$26,590",['$515/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2449854
1915,Dodge,Challenger,2016,R/T Plus Shaker,"62,980 miles","$31,590",['$615/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2304709
1916,Dodge,Grand,2019,GT,"70,339 miles","$18,889",['$358/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2493645
1917,Kia,Rio,2020,S,"56,244 miles","$16,795",['$318/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2488356
1918,Kia,Optima,2020,LX,"47,886 miles","$20,850",['$394/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2484651
1919,Dodge,Grand,2019,GT,"71,472 miles","$18,993",['$365/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2440705
1920,Dodge,Challenger,2020,SRT Hellcat,"3,618 miles","$89,999",['$1541/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2484091
1921,Dodge,Charger,2019,Scat Pack,"71,300 miles","$40,999",['$721/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2484654
1922,Kia,Optima,2020,LX,"59,705 miles","$20,345",['$385/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2479736
1923,Dodge,Grand,2019,GT,"81,681 miles","$17,945",['$358/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2445508
1924,Kia,Optima,2019,S,"47,796 miles","$22,148",['$418/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2493391
1925,Kia,Sorento,2020,LX,"59,693 miles","$24,131",['$456/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2479268
1926,Dodge,Grand,2019,GT,"71,873 miles","$20,222",['$389/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2473793
1927,Dodge,Ram,2009,SLT 6 1/4 ft,"93,155 miles","$18,990",['$373/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2482160
1928,Dodge,Challenger,2013,R/T Classic,"87,903 miles","$21,990",['$431/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2482240
1929,Dodge,Nitro,2011,Heat,"71,923 miles","$14,990",['$326/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2445286
1930,Dodge,Charger,2015,SXT,"76,753 miles","$23,590",['$453/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2482053
1931,Kia,Forte,2020,GT-Line,"17,947 miles","$24,990",['$469/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2412047
1932,Kia,Soul,2015,+,"98,968 miles","$14,990",['$299/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2480772
1933,Kia,Soul,2017,+,"43,037 miles","$21,990",['$421/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2486972
1934,Dodge,Journey,2015,R/T,"75,157 miles","$18,990",['$365/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2039524
1935,Dodge,Durango,2013,Crew,"97,397 miles","$19,990",['$393/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2417507
1936,Dodge,Ram,2009,SLT 6 1/4 ft,"82,477 miles","$19,590",['$384/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2462915
1937,Kia,Optima,2013,LX,"95,460 miles","$13,990",['$279/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2459105
1938,Dodge,Durango,2013,SXT,"71,875 miles","$19,990",['$384/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2485202
1939,Dodge,Challenger,2013,SXT Plus,"100,677 miles","$18,590",['$371/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2395890
1940,Dodge,Ram,2010,Laramie 6 1/3 ft,"85,594 miles","$22,590",['$437/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2467665
1941,Dodge,Charger,2013,SXT Plus,"96,071 miles","$18,590",['$370/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2476367
1942,Kia,Soul,2015,+,"40,486 miles","$17,990",['$340/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2476390
1943,Dodge,Caliber,2011,Mainstreet Sport,"94,300 miles","$10,990",['$272/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2475873
1944,Kia,Sedona,2017,LX,"59,242 miles","$23,590",['$461/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2449050
1945,Kia,Sorento,2021,EX,"30,021 miles","$42,990",['$754/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2435664
1946,Dodge,Challenger,2009,R/T,"71,618 miles","$21,990",['$435/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2441950
1947,Dodge,Charger,2014,SE,"69,698 miles","$17,990",['$365/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2475264
1948,Dodge,Journey,2014,AVP,"100,675 miles","$14,590",['$350/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2409165
1949,Dodge,Ram,2009,SLT 5 1/2 ft,"91,311 miles","$19,990",['$391/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2347525
1950,Kia,Niro,2018,LX,"38,546 miles","$23,990",['$467/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2389672
1951,Kia,Niro,2017,EX,"59,840 miles","$22,990",['$453/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2445571
1952,Kia,Niro,2017,LX,"94,057 miles","$19,990",['$408/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2347595
1953,Dodge,Challenger,2016,SXT,"52,160 miles","$24,990",['$490/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2445604
1954,Dodge,Charger,2010,Rallye,"71,241 miles","$14,990",['$304/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2351086
1955,Dodge,Challenger,2014,SXT,"96,289 miles","$18,990",['$398/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2481051
1956,Dodge,Challenger,2014,SXT,"98,030 miles","$19,590",['$410/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2444397
1957,Dodge,Challenger,2012,R/T,"102,570 miles","$21,990",['$454/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2454890
1958,Kia,Sedona,2012,LX,"100,699 miles","$12,990",['$310/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2477586
1959,Kia,Rio,2010,LX,"95,148 miles","$10,990",['$265/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2350764
1960,Kia,Niro,2017,Touring,"37,907 miles","$26,990",['$508/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2425141
1961,Dodge,Charger,2014,SE,"85,073 miles","$16,990",['$350/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2398456
1962,Dodge,Charger,2014,SE,"102,277 miles","$16,990",['$363/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2390787
1963,Dodge,Charger,2009,R/T,"67,235 miles","$14,990",['$320/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2482708
1964,Dodge,Challenger,2013,SXT Plus,"90,679 miles","$18,990",['$396/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2483043
1965,Kia,Soul,2011,+,"43,317 miles","$14,990",['$307/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2459789
1966,Dodge,Dart,2016,SE,"56,917 miles","$15,990",['$322/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2463105
1967,Kia,Niro,2018,FE,"95,085 miles","$18,990",['$398/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2462100
1968,Kia,Rio,2009,Rio5 LX,"83,274 miles","$10,590",['$267/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2393178
1969,Dodge,Charger,2015,SE,"48,776 miles","$21,990",['$434/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2466084
1970,Kia,Niro,2018,LX,"46,398 miles","$22,990",['$443/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2267231
1971,Dodge,Charger,2010,R/T,"96,962 miles","$15,990",['$356/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2392877
1972,Kia,Niro,2017,LX,"55,435 miles","$21,990",['$434/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2438730
1973,Dodge,Charger,2015,SE,"97,170 miles","$18,990",['$394/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2458264
1974,Kia,Optima,2013,EX Hybrid,"81,787 miles","$16,990",['$353/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2364567
1975,Dodge,Charger,2015,SE,"103,610 miles","$17,990",['$370/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2472158
1976,Dodge,Charger,2014,SE,"43,584 miles","$20,990",['$420/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2461719
1977,Kia,Forte,2011,LX,"99,853 miles","$9,990",['$253/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2461178
1978,Kia,Sedona,2012,EX,"87,875 miles","$15,990",['$348/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2432181
1979,Dodge,Journey,2016,SXT,"87,183 miles","$16,990",['$355/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2367400
